,close_high,close_left,close_left_and_high,close_right,close_right_and_high,clubName,high_centre,high_left,high_right,low_centre,low_left,low_right,player,player_id,saves
582,2,1,0,3,0,Chicago Fire,1,6,2,13,4,6,Aleksandar Katai,83055,0
583,1,0,0,2,0,Sporting Kansas City,0,1,0,0,0,1,Birahim Diop,83058,0
584,2,2,0,1,1,Vancouver Whitecaps FC,4,2,6,3,6,2,Yordy Reyna,156787,0
585,0,0,0,0,0,New York Red Bulls,0,1,0,1,0,0,Marius Obekop,156788,0
586,2,4,3,1,0,Portland Timbers,5,1,4,4,3,2,Ben Zemanski,83061,0
587,2,4,0,2,0,FC Dallas,3,4,7,7,5,4,Carlos Ruiz,15209,0
588,0,5,1,3,2,Toronto FC,4,9,4,7,4,10,Justin Morrow,83065,0
589,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,,83066,0
590,0,0,0,1,0,Chicago Fire,1,0,1,1,2,2,Diego Campos,443517,0
591,1,6,1,4,1,Minnesota United FC,4,11,13,5,6,3,Collen Warner,83072,0
592,6,7,0,7,4,Houston Dynamo,4,6,5,20,13,14,Luis Gil,83073,0
593,0,0,0,0,0,Chivas USA,0,0,0,0,0,0,Gerson Mayen,50308,0
594,1,3,0,4,2,Portland Timbers,1,0,7,11,8,5,Lucas Melano,111750,0
595,1,1,0,1,0,Philadelphia Union,1,2,6,5,7,4,Fernando Aristeguieta,148616,0
596,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Frank Rost,5261,0
597,2,1,0,1,0,Colorado Rapids,1,0,5,0,3,1,,107671,0
598,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Bryan Meredith,107672,0
599,0,0,0,0,0,D.C. United,0,0,0,1,0,0,Raphael Agusto Santos de Silva,124058,0
600,3,0,0,0,1,Toronto FC,2,0,4,4,4,2,Torsten Frings,5275,0
601,0,0,0,0,0,Houston Dynamo,0,0,0,0,0,0,Rasheed Olabiyi,213190,0
602,1,3,1,1,0,FC Dallas,2,2,1,1,3,5,Ricardo Villar,38058,0
603,7,15,3,23,1,New England Revolution,12,9,20,41,33,47,Teal Bunbury,82524,0
604,4,4,1,5,0,Chicago Fire,2,8,7,12,8,15,Joel Lindpere,11124,0
605,0,3,0,1,0,New York Red Bulls,0,2,2,1,3,0,Shaun Wright-Phillips,1212,0
606,0,0,0,0,0,D.C. United,0,0,0,0,0,0,Steve Clark,111806,0
607,2,5,0,2,1,Vancouver Whitecaps FC,1,3,5,4,4,3,Sebastian Fernandez,119999,0
608,0,1,0,0,0,Columbus Crew SC,0,1,1,0,1,1,Eduardo Sosa,179062,0
609,0,0,0,1,0,New York City FC,1,0,0,0,1,0,Jefferson Mena,149708,0
610,0,3,2,2,0,Chicago Fire,0,0,1,1,3,4,Orr Barouch,95436,0
611,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Jimmy Maurer,95778,0
612,1,0,0,1,0,Vancouver Whitecaps FC,0,0,0,0,1,0,Kianz Froese,173264,0
613,0,2,0,4,2,New York City FC,0,0,6,5,4,4,John Eli Brovsky,95442,0
614,0,0,0,1,0,Colorado Rapids,0,0,0,1,1,1,Stefan Aigner,38099,0
615,0,0,0,0,0,Los Angeles Football Club,0,0,0,0,0,0,Omar Gaber,120022,0
616,0,0,0,0,0,Columbus Crew SC,0,2,0,1,0,0,Kevin Burns,41504,0
617,0,0,0,0,0,Toronto FC,0,2,2,2,6,0,Darel Russell,1241,0
618,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Amando Moreno,148707,0
619,0,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Connor Maloney,234725,0
620,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Deklan Wynne,210151,0
621,0,0,0,1,0,Montreal Impact,1,0,1,4,4,2,Michael Salazar,165096,0
622,4,0,0,1,0,Philadelphia Union,1,5,0,4,4,3,Keon Daniel,50413,0
623,2,6,0,7,1,Sporting Kansas City,2,5,7,7,7,12,Claudio Bieler,58963,0
624,0,1,0,0,0,Portland Timbers,0,0,3,0,3,0,Zarek Valentin,95236,0
625,0,0,0,0,0,Atlanta United FC,0,0,0,0,0,0,Alec Kann,156919,0
626,14,20,5,27,7,New York City FC,16,21,17,66,70,51,David Villa,17279,0
627,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Hassan Ndam,247041,0
628,1,1,0,1,0,D.C. United,2,4,0,8,2,3,Hamdi Salihi,42242,0
629,1,1,0,1,0,Seattle Sounders FC,0,1,2,1,1,0,Kelvin Leerdam,58634,0
630,0,0,0,1,0,Montreal Impact,1,1,0,0,0,1,Ken Krolicki,234764,0
631,2,10,0,10,3,Orlando City SC,8,11,16,30,20,23,Cyle Larin,185126,0
632,1,0,0,0,0,Chicago Fire,3,2,1,2,1,2,Arne Friedrich,13593,0
633,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Mariano Miño,230687,0
634,0,0,0,0,0,Orlando City SC,0,0,1,1,0,1,Richie Laryea,221403,0
635,0,1,0,1,0,Seattle Sounders FC,2,3,0,1,1,0,Leonardo Gonzalez Arce,75046,0
636,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Cody Arnoux,75047,0
637,0,2,0,0,0,Atlanta United FC,1,3,1,1,1,0,Kevin Kratz,66857,0
638,0,0,0,0,0,Orlando City SC,0,0,0,0,0,0,Josh Ford,95534,0
639,1,1,0,0,0,Philadelphia Union,1,3,7,1,2,2,Gabriel Gómez,34100,0
640,1,0,0,1,0,Columbus Crew SC,1,1,1,0,0,0,Mohammed Abu,95545,0
641,3,2,1,0,0,Montreal Impact,0,9,3,3,1,1,Shaun Francis,83260,0
642,0,1,0,0,1,LA Galaxy,0,3,1,0,0,0,Pablo Mastroeni,13194,0
643,0,1,0,1,0,D.C. United,1,0,0,3,1,0,Austin Da Luz,83264,0
644,1,0,0,1,0,Toronto FC,0,3,2,4,4,3,Terry Dunfield,9539,0
645,0,0,1,0,0,Chicago Fire,0,1,2,2,0,1,Elliot Collier,423237,0
646,0,0,1,0,0,FC Dallas,0,0,0,0,1,0,Bryan Leyva,83271,0
647,3,1,0,3,2,Toronto FC,0,0,1,2,4,3,Andrew Wiedeman,83272,0
648,0,0,0,0,0,Houston Dynamo,0,0,0,0,1,0,Tyler Deric,83274,0
649,0,1,0,1,0,Columbus Crew SC,2,0,2,2,0,3,Cristian Martínez,226637,0
650,0,0,0,0,0,Portland Timbers,0,0,0,0,0,0,,17742,0
651,0,0,0,0,0,Philadelphia Union,0,0,3,0,0,0,Stefani Miglioranzi,1360,0
652,0,2,0,1,1,Colorado Rapids,1,2,3,2,0,1,Joshua Gatt,95571,0
653,0,0,0,0,0,Houston Dynamo,0,0,0,0,0,0,Anthony Arena,152258,0
654,0,1,0,5,0,Columbus Crew SC,0,4,0,2,1,0,Jonathan Mensah,66905,0
655,0,0,0,1,0,LA Galaxy,2,0,0,1,1,1,Jonathan dos Santos,76688,0
656,0,0,0,0,0,LA Galaxy,0,0,0,0,0,0,Donovan Ricketts,17762,0
657,6,11,2,14,3,Vancouver Whitecaps FC,2,13,11,25,30,25,Blas Pérez,34147,0
658,1,0,1,0,0,New England Revolution,0,5,4,3,2,1,,111979,0
659,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,,111980,0
660,0,1,0,0,0,D.C. United,0,0,1,0,0,0,Dennis Iapichino,120175,0
661,3,2,0,3,0,Seattle Sounders FC,2,0,8,0,0,0,Román Torres,34160,0
662,0,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Romain Gall,193905,0
663,7,10,0,6,0,Vancouver Whitecaps FC,4,6,3,11,10,9,Kendall Waston,193906,0
664,5,6,0,5,1,Colorado Rapids,3,5,6,9,9,7,Gabriel Torres,34164,0
665,0,2,1,4,1,Toronto FC,3,1,3,16,5,12,Tosaint Antony Ricketts,62839,0
666,0,0,0,0,0,Orlando City SC,0,0,0,0,0,0,Joe Bendik,95611,0
667,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Demitrius Omphroy,95616,0
668,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,,95627,0
669,0,0,1,0,0,Toronto FC,1,1,1,2,2,0,Ashtone Morgan,95630,0
670,0,0,0,0,1,Toronto FC,0,0,1,0,0,1,Matt Stinson,95631,0
671,0,0,0,0,0,Toronto FC,0,0,0,0,1,0,Oscar Cordon,95632,0
672,0,0,0,1,0,Toronto FC,0,0,0,0,0,0,Keith Makubuya,95633,0
673,0,0,0,0,0,Philadelphia Union,1,0,2,0,0,0,Derrick Jones,230802,0
674,0,0,0,0,0,Toronto FC,0,0,0,0,0,0,Matt Gold,95635,0
675,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,,46486,0
676,1,0,0,1,0,Philadelphia Union,2,0,2,2,1,1,Aaron Wheeler,115610,0
677,1,1,0,2,0,Colorado Rapids,0,0,2,2,6,4,Charles Eloundou,152990,0
678,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Jimmy Nielsen,13731,0
679,0,1,0,2,0,Chivas USA,1,1,4,3,1,0,Gabriel Farfan,95657,0
680,1,0,0,1,0,Real Salt Lake,0,4,1,0,0,1,Pablo Ruiz,218539,0
681,0,1,0,1,0,FC Dallas,0,0,2,1,0,1,Bruno Guarda,54700,0
682,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,Matt Luzunaris,62365,0
683,2,5,0,3,0,Orlando City SC,0,2,4,5,6,2,Chris Schuler,83378,0
684,1,1,0,0,0,Montreal Impact,0,1,0,0,1,0,Miguel Montaño,83379,0
685,0,3,0,5,0,New York City FC,0,2,0,2,2,5,Steven Mendoza,116152,0
686,0,1,0,2,1,Chicago Fire,0,0,1,2,0,1,Khaly Thiam,198083,0
687,1,0,0,0,0,Colorado Rapids,0,1,1,1,0,0,Johan Blomberg,107978,0
688,0,3,0,0,0,D.C. United,0,0,1,0,0,0,Russell Canouse,209819,0
689,0,0,0,0,0,Orlando City SC,0,0,0,0,0,0,Conor Donovan,202191,0
690,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Joshua Yaro,202192,0
691,0,0,1,0,0,Sporting Kansas City,0,0,0,0,0,0,Craig Rocastle,17873,0
692,0,2,1,3,1,Minnesota United FC,2,1,4,6,2,2,Abu Danladi,202195,0
693,0,4,0,0,1,Sporting Kansas City,1,2,2,8,6,1,Johnny Russell,42453,0
694,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Nick Besler,202198,0
695,0,0,0,1,0,FC Dallas,0,0,0,0,0,0,Coy Craft,193444,0
696,2,8,0,6,1,FC Dallas,5,14,9,12,14,13,Atiba Harris,36431,0
697,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Adam Henley,103903,0
698,6,3,1,5,1,Chivas USA,4,5,9,4,8,5,Martín Rivero,112099,0
699,2,2,0,5,0,Vancouver Whitecaps FC,7,8,7,19,18,8,Raúl Octavio Rivero,153061,0
700,2,5,1,2,0,FC Dallas,5,7,4,3,4,6,Maynor Figueroa,34285,0
701,4,2,0,4,1,San Jose Earthquakes,1,1,11,3,9,6,Víctor Bernárdez,34291,0
702,3,3,0,10,3,FC Dallas,5,7,8,25,20,20,Michael Barrios,177653,0
703,4,8,1,6,2,Houston Dynamo,1,4,9,35,20,21,Mauro Manotas,177658,0
704,0,1,0,0,0,New York City FC,0,0,2,0,0,0,,37802,0
705,0,2,1,1,0,D.C. United,3,0,1,5,4,3,David Estrada,82704,0
706,2,3,0,3,2,Los Angeles Football Club,4,6,1,5,2,1,Carlos Vela,38401,0
707,0,0,0,0,0,Columbus Crew SC,0,1,0,0,0,2,Kristinn Steindórsson,62979,0
708,0,1,0,1,0,Portland Timbers,2,2,0,1,1,3,Jack Barmby,112134,0
709,2,5,1,1,1,Vancouver Whitecaps FC,1,1,1,3,4,3,Davide Chiumiento,17930,0
710,3,4,0,4,1,New England Revolution,0,4,14,9,5,5,Krisztian Németh,42512,0
711,0,2,0,1,0,New England Revolution,1,0,0,2,0,0,Benjamin Angoua,67100,0
712,2,3,2,5,2,Montreal Impact,2,7,9,8,7,9,Patrice Bernier,34336,0
713,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,,34338,0
714,0,1,0,1,1,Atlanta United FC,1,0,1,3,3,3,Leandro González Pirez,95780,0
715,0,1,0,0,0,D.C. United,1,0,0,0,1,0,Ulises Segura,210475,0
716,1,1,0,0,0,LA Galaxy,1,1,0,2,0,1,Ariel Lassiter,210476,0
717,1,0,0,0,0,Chivas USA,0,0,1,1,0,1,Michael Umana,34352,0
718,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,1,Zat Knight,1587,0
719,0,0,0,0,0,Portland Timbers,0,0,1,1,1,0,Steven Taylor,17974,0
720,1,2,0,2,0,Orlando City SC,0,0,1,2,3,2,Cristian Higuita,149674,0
721,3,3,0,4,0,Portland Timbers,1,3,6,3,1,2,Roy Miller,34361,0
722,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Marcus Hahnemann,5700,0
723,0,0,0,1,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Emmanuel Igiebor,61975,0
724,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Luis Marín,83530,0
725,0,0,0,0,0,Colorado Rapids,1,0,0,0,1,0,Joseph Nane Fils Eone,82843,0
726,0,0,0,1,0,Portland Timbers,0,0,2,1,1,0,Vytautas Andriuskevicius,54862,0
727,0,4,0,1,0,LA Galaxy,2,3,4,7,7,3,Zlatan Ibrahimovic,9808,0
728,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Diego Calderón,58961,0
729,16,16,5,17,4,New York Red Bulls,6,20,38,29,34,41,Thierry Henry,1619,0
730,0,0,0,0,0,Orlando City SC,0,2,0,3,0,0,Jonathan Spector,18005,0
731,2,3,0,2,1,LA Galaxy,1,9,2,4,4,2,Laurent Courtois,7097,0
732,1,3,0,4,0,Los Angeles Football Club,1,4,4,10,6,3,Laurent Ciman,42584,0
733,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,1,Anderson Conceição Benedito,116314,0
734,0,0,0,0,0,Vancouver Whitecaps FC,0,0,1,0,0,1,Jordan Smith,102671,0
735,1,0,0,0,0,Vancouver Whitecaps FC,0,1,0,2,2,0,Andy O'Brien,1629,0
736,0,2,0,0,1,Houston Dynamo,5,3,1,10,3,3,DaMarcus Beasley,12875,0
737,1,0,0,2,0,Columbus Crew SC,1,2,0,1,0,0,Milton Valenzuela,222820,0
738,0,0,1,0,0,Montreal Impact,1,0,0,1,0,0,Gorka Larrea,18058,0
739,1,0,0,0,0,Colorado Rapids,2,1,4,2,0,1,Micheal Azira,163042,0
740,0,0,0,1,0,D.C. United,0,0,1,1,0,0,Miguel Aguilar,202349,0
741,1,3,0,2,1,New York Red Bulls,1,5,7,1,2,5,Tim Parker,202356,0
742,2,1,0,2,0,Chicago Fire,1,2,1,6,5,8,Jason Johnson,133582,0
743,0,0,0,0,0,Los Angeles Football Club,0,0,0,0,0,0,Tyler Miller,202361,0
744,0,0,0,0,0,LA Galaxy,0,0,3,1,0,1,Ignacio Maganto,202364,0
745,0,1,0,0,0,Houston Dynamo,0,1,1,0,1,0,Rob Lovejoy,202366,0
746,0,0,0,0,0,San Jose Earthquakes,0,0,0,0,0,0,Kevin Partida,423553,0
747,4,0,0,2,1,D.C. United,1,2,4,6,5,3,Jared Jeffrey,54916,0
748,2,5,1,6,0,New England Revolution,6,10,14,9,19,7,Gershon Koffie,92438,0
749,0,0,0,0,0,Chicago Fire,0,0,0,0,0,0,Collin Fernandez,194182,0
750,0,0,0,0,0,Philadelphia Union,0,0,0,0,0,0,Adam Najem,247432,0
751,0,1,0,0,1,D.C. United,0,1,0,1,1,0,Oniel Fisher,202378,0
752,5,1,0,3,1,Real Salt Lake,1,5,10,5,7,5,Sebastián Saucedo,194187,0
753,3,3,1,4,0,New York Red Bulls,2,3,5,6,8,2,Luke Rodgers,5774,0
754,1,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Sergio Campbell,202384,0
755,0,0,0,1,0,Houston Dynamo,0,0,0,0,0,1,José Escalante,128665,0
756,0,2,0,0,0,New York Red Bulls,0,0,0,1,2,0,Fidel Escobar,204399,0
757,1,0,0,0,0,San Jose Earthquakes,0,1,0,0,0,1,Ellis McLoughlin,54940,0
758,2,13,0,7,2,Vancouver Whitecaps FC,5,4,14,12,10,7,Andrew Jacobson,49839,0
759,0,0,0,0,0,Houston Dynamo,0,0,1,0,0,0,Zach Steinberger,202401,0
760,1,1,0,3,0,New York City FC,1,2,1,5,1,2,Saad Abdul-Salaam,202402,0
761,0,0,0,0,0,Chivas USA,0,0,0,0,0,0,Akira Kaji,18085,0
762,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Cameron Porter,202406,0
763,0,0,0,1,0,Orlando City SC,0,0,0,0,0,0,Martin Paterson,20081,0
764,0,0,0,0,0,LA Galaxy,0,0,0,0,0,0,Carlo Cudicini,1708,0
765,4,3,1,2,2,Philadelphia Union,3,8,7,9,9,8,Tranquillo Barnetta,18094,0
766,2,2,0,5,1,Portland Timbers,0,2,4,8,3,12,Alvas Powell,153264,0
767,0,0,0,1,0,Sporting Kansas City,0,1,1,1,0,0,Peterson Joseph,67250,0
768,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Alfredo Ortuño,59059,0
769,7,11,5,8,1,Houston Dynamo,2,15,8,17,9,18,Alexandre Monteiro De Lima,108216,0
770,4,3,0,3,1,Vancouver Whitecaps FC,2,4,12,8,5,9,Sean Franklin,50122,0
771,0,0,0,0,0,LA Galaxy,0,0,0,0,0,0,Hugo Arellano,176416,0
772,2,5,1,7,2,San Jose Earthquakes,5,6,4,20,13,8,Danny Hoesen,54980,0
773,0,0,0,0,0,Portland Timbers,1,0,1,0,0,1,Julio Cascante,181958,0
774,1,1,0,0,0,FC Dallas,0,1,0,1,1,1,Hernán Grana,57633,0
775,4,11,3,9,2,San Jose Earthquakes,4,6,15,14,16,18,Simon Dawkins,48759,0
776,3,0,0,3,0,Chivas USA,0,3,3,4,2,0,Ryan Smith,18127,0
777,0,0,0,0,0,D.C. United,0,1,0,0,0,0,Luke Mishu,202360,0
778,0,0,0,1,0,New England Revolution,0,0,0,1,0,0,Kalifa Cissé,38612,0
779,0,0,0,0,0,Atlanta United FC,0,3,0,0,0,0,Carlos Carmona,50902,0
780,6,12,1,8,1,Vancouver Whitecaps FC,6,12,8,15,29,22,Pedro Morales,50906,0
781,3,3,0,1,1,Philadelphia Union,1,4,3,7,1,1,Carlos Valdés,83675,0
782,0,1,0,0,0,D.C. United,0,0,1,1,0,1,Alhaji Kamara,177888,0
783,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Luis González,149219,0
784,0,0,0,0,0,Chivas USA,0,0,1,0,0,0,Luis Bolaños,50917,0
785,0,0,0,0,0,D.C. United,0,1,0,0,0,0,Júnior Moreno,149231,0
786,0,0,0,1,0,Chicago Fire,0,0,0,0,0,0,Steven Kinney,83708,0
787,0,0,0,0,0,Portland Timbers,0,0,2,0,2,0,George Fochive,177919,0
788,0,0,0,0,0,New York City FC,0,0,2,0,1,2,Sebastien Ibeagha,131371,0
789,0,1,0,0,0,Chivas USA,0,1,0,0,0,0,Cesar Romero,112389,0
790,0,2,0,2,0,FC Dallas,3,4,4,2,2,1,Julian de Guzmán,14086,0
791,1,5,0,0,0,Montreal Impact,1,1,0,1,2,1,Daniel Lovitz,177928,0
792,3,1,0,5,0,New York City FC,4,1,10,12,8,12,Thomas McNamara,177930,0
793,1,0,0,1,1,Sporting Kansas City,2,2,0,2,1,4,Felipe Gutiérrez,83725,0
794,1,1,0,2,0,LA Galaxy,0,0,0,0,2,0,,116495,0
795,0,0,0,0,0,Houston Dynamo,0,0,0,0,0,0,Keyner Brown Blackwood,182032,0
796,2,2,0,0,0,Orlando City SC,2,2,1,4,2,7,Pedro Ribeiro,177938,0
797,0,1,0,1,0,San Jose Earthquakes,0,1,1,0,1,1,Mark Sherrod,177941,0
798,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Eric Stevenson,177942,0
799,0,0,0,0,0,Chivas USA,0,0,0,0,1,0,Kristopher Tyrpak,177944,0
800,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,Grant Van de Casteele,177945,0
801,0,0,0,0,0,Portland Timbers,0,0,0,1,2,0,Jeremy Ebobisse,235290,0
802,7,8,0,6,0,FC Dallas,9,1,7,25,10,20,Tesho Akindele,177947,0
803,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,,227104,0
804,1,1,0,3,0,Colorado Rapids,4,1,4,11,3,2,Marlon Hairston,177954,0
805,0,1,0,0,0,Chicago Fire,0,1,1,0,2,3,Cory Gibbs,10022,0
806,0,2,0,0,0,Atlanta United FC,1,0,2,0,0,2,Kenwyne Jones,18215,0
807,0,0,0,0,0,New England Revolution,0,0,0,0,0,0,,1832,0
808,1,1,0,0,0,New York City FC,0,5,0,4,2,1,Ismael Tajouri-Shradi,153390,0
809,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Jose Gonzalez,157489,0
810,2,1,0,2,0,Philadelphia Union,2,3,0,2,0,1,Cory Burke,227123,0
811,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Reagan Dunk,234245,0
812,0,0,0,0,0,Chicago Fire,0,0,0,1,0,1,Chris Ritter,177975,0
813,4,4,0,8,0,Seattle Sounders FC,3,9,16,11,10,16,Harry Shipp,177976,0
814,0,1,0,2,0,LA Galaxy,0,2,0,3,1,0,Bradford Jamieson,177978,0
815,0,2,0,0,0,Portland Timbers,0,0,0,0,0,0,Mikael Silvestre,1851,0
816,0,1,0,4,0,Real Salt Lake,0,0,2,6,6,4,Jordan Allen,177980,0
817,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,,112266,0
818,1,1,0,1,0,Houston Dynamo,2,0,0,0,2,0,A.J. Cochran,177983,0
819,0,0,0,0,0,Colorado Rapids,0,0,0,0,0,0,John Berner,177987,0
820,0,0,0,0,1,Toronto FC,0,0,1,0,0,1,Dicoy Williams,96069,0
821,0,1,0,0,0,Real Salt Lake,0,0,0,0,1,0,Omar Holness,196738,0
822,3,0,1,1,0,Philadelphia Union,0,1,1,2,3,1,Richard Marquez,178000,0
823,0,0,0,3,0,New York City FC,1,0,0,1,0,0,,145235,0
824,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Victor Mansaray,198286,0
825,0,1,0,0,0,D.C. United,0,1,0,0,1,1,,38544,0
826,0,0,0,0,0,LA Galaxy,0,1,0,0,0,0,Tomas Hilliard-Arce,197421,0
827,2,3,1,1,0,Vancouver Whitecaps FC,0,0,2,0,5,3,Nizar Khalfan,83814,0
828,3,7,2,8,3,Real Salt Lake,3,11,11,8,10,7,Luke Mulholland,153453,0
829,0,0,0,0,0,FC Dallas,0,0,0,0,0,0,Bradlee Baladez,149358,0
830,5,9,2,22,3,Columbus Crew SC,13,15,22,39,28,29,Gyasi Zardes,149359,0
831,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,,112498,0
832,0,2,0,0,0,New York Red Bulls,0,0,0,0,0,0,,112501,0
833,0,0,0,0,0,Columbus Crew SC,0,0,0,0,0,0,Ben Swanson,198529,0
834,0,0,0,0,1,Sporting Kansas City,2,2,0,2,0,2,Cristian Lobato,90764,0
835,0,0,0,0,0,Seattle Sounders FC,0,0,1,1,0,0,Henry Wingo,198532,0
836,0,1,0,0,0,FC Dallas,0,0,1,1,0,0,Bobby Warshaw,95265,0
837,0,0,0,0,0,Sporting Kansas City,0,0,0,0,0,0,Tyler Pasher,120713,0
838,0,1,0,2,0,Minnesota United FC,3,0,1,1,0,0,Brent Kallman,186250,0
839,0,0,0,0,0,Chicago Fire,0,0,1,0,0,0,Robert Alexander Morrell,186252,0
840,1,2,0,2,0,Portland Timbers,3,7,8,8,8,10,Nat Borchers,42893,0
841,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Victor Pálsson,59278,0
842,3,6,0,6,1,Columbus Crew SC,1,3,11,7,7,11,Emilio Rentería,18324,0
843,7,4,0,11,1,Houston Dynamo,4,1,8,23,14,20,Alberth Elis,173145,0
844,0,0,0,1,0,Sporting Kansas City,1,3,1,2,1,1,Igor de Carvalho Julião,116632,0
845,0,0,0,0,0,Vancouver Whitecaps FC,0,0,1,0,0,0,Diego Martín Rodríguez Telechea,141209,0
846,1,0,0,1,0,Orlando City SC,0,1,0,0,0,0,Luke Boden,38814,0
847,1,0,0,7,2,Columbus Crew SC,2,1,1,3,2,1,José Artur de Lima Junior,227232,0
848,0,0,0,0,0,Vancouver Whitecaps FC,0,0,0,0,0,0,Caleb Clarke,112545,0
849,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,1,Kasey Keller,6050,0
850,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Santiago González,168945,0
851,0,1,0,0,0,San Jose Earthquakes,0,0,3,0,1,1,Jordan Stewart,3740,0
852,1,0,0,1,0,Vancouver Whitecaps FC,0,1,3,0,0,0,José Aja,201031,0
853,3,4,0,4,1,Vancouver Whitecaps FC,6,2,12,13,10,11,Nicolás Mezquida,87984,0
854,2,4,1,1,0,Sporting Kansas City,0,1,1,3,4,2,Yohan Croizet,104369,0
855,0,2,0,0,0,Chicago Fire,0,0,0,1,2,1,Jonathan Campbell,133042,0
856,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Boyd Okwuonu,133043,0
857,1,3,0,0,0,New York City FC,0,3,1,4,2,2,Miguel Lopez,133044,0
858,4,11,3,9,0,D.C. United,8,12,5,25,13,17,Patrick Mullins,116661,0
859,0,1,0,0,0,New England Revolution,1,1,0,1,2,0,London Woodberry,116662,0
860,1,0,0,0,0,New York City FC,0,0,2,4,0,1,John Stertzer,116663,0
861,0,0,0,0,0,New York Red Bulls,0,0,0,0,0,0,Dan Metzger,116664,0
862,0,0,0,0,0,FC Dallas,1,0,0,0,1,0,Danny Garcia,133049,0
863,1,2,0,1,0,Sporting Kansas City,1,0,7,1,0,2,Julio César Santos Correa,6075,0
864,0,0,0,1,0,Seattle Sounders FC,0,0,0,0,0,0,Kee-hee Kim,120764,0
865,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,1,0,Andy Craven,133053,0
866,0,0,0,0,0,Colorado Rapids,0,1,0,1,0,1,,112576,0
867,12,10,1,8,0,New England Revolution,7,17,12,36,25,26,Juan Agudelo,83905,0
868,0,2,0,5,0,Portland Timbers,1,1,4,6,9,3,Gastón Fernández,55627,0
869,5,3,1,2,2,Portland Timbers,3,0,2,8,3,2,Liam Ridgewell,14278,0
870,0,0,0,0,0,Real Salt Lake,0,0,0,0,0,0,Pedro Baez,227273,0
871,5,8,2,10,2,Columbus Crew SC,6,7,13,13,18,29,Conor Casey,10186,0
872,0,0,0,0,0,Seattle Sounders FC,0,0,0,0,0,0,Mike Seamon,83916,0
873,0,0,0,0,0,Portland Timbers,0,0,0,0,1,0,Adam Larsen Kwarasey,61988,0
874,0,0,0,1,0,Vancouver Whitecaps FC,0,1,0,0,0,1,Fraser Aird,133078,0
875,1,0,0,0,0,Chicago Fire,1,1,2,1,0,1,Egidio Arévalo Rios,59351,0
876,1,3,1,0,0,Montreal Impact,0,0,3,5,2,2,Hernán Bernardello,55578,0
877,8,14,1,21,0,D.C. United,10,26,13,41,37,61,Fabian Espindola,47071,0
878,0,0,0,1,0,Chicago Fire,0,3,1,1,2,1,,157664,0
879,2,11,1,9,0,Montreal Impact,1,3,6,14,12,8,Matteo Mancosu,153016,0
880,0,0,0,0,0,Montreal Impact,0,0,0,0,0,0,Maxime Crépeau,153575,0
881,2,2,0,1,0,Montreal Impact,1,1,2,1,4,1,Wandrille Lefevre,153577,0
